26.8 4.8 107 97.5 3 1 0 0 0 0 0 2 1.9 1 3.5 3 6 2 29.9 80.3 2 28 60
55.3 26.3 100 100 3 0 1 0 0 0 0 2 2.6 0 0 3 6 3 43.4 66.8 2 31.2 80
29 25 100.8 105 3 0 1 0 0 0 0 2 2.6 0 0 3 6 3 49.4 71 2 18 40
24.8 14.5 102.5 102.5 1 0 1 0 0 0 0 1 2.3 0 3 2 3 1 56.7 72.8 2 32.4 80
23.3 15 100 100 3 1 0 1 0 0 0 2 3.3 1 0 2 6 2 44.6 75.8 2 37.8 85
27.5 47.5 104.5 85 2 0 1 0 0 0 0 3 10.9 0 7.3 2 4 2 53.4 76 3 25.4 60
6.2 10 100 100 1 0 1 0 0 0 0 3 7.6 0 0 1 6 3 45.8 99.1 2 38.9 65
18.8 -25 100 85 1 1 0 0 0 0 0 1 25 1 0 2 7 2 64.3 46.8 2 32.1 40
37.5 -25 100 100 2 0 1 0 0 0 0 1 4.8 0 0 2 2 2 38.1 89 2 99.7 75
39.8 18.5 107 102 3 1 0 1 0 0 0 2 14.1 1 11 2 7 2 53.7 70.8 2 22.9 40
8.4 25 104.5 100 2 0 1 0 0 0 0 4 8.1 0 6 1 7 2 45.2 81 2 36 66
15.3 0 100 112 2 1 0 0 0 0 0 2 1.8 1 0 2 6 2 43.9 84.5 2 30.3 90
20 35 101.3 102 2 1 0 0 0 0 0 3 10.1 1 0 3 7 1 63 72.5 2 39.4 43
6.3 42.5 100 100 1 0 0 0 0 0 0 2 10.5 0 0 1 3 2 62.8 80 2 31.8 43
19.8 -1.5 100 101.5 2 1 0 1 0 0 0 1 6.5 1 0 2 6 2 58.6 92 1 38.1 0
18.2 2.5 100 109.5 1 0 0 0 0 0 0 1 1.7 0 0 2 2 1 26.8 81.3 1 22.6 0
6.5 80 107.5 85 1 0 0 0 0 0 0 2 10 0 3.8 2 2 2 78.2 67 1 19.2 60
30.3 50 103.3 100 3 1 0 0 0 0 0 2 6.6 1 0 2 6 2 51.1 68 2 28.1 68
26.5 36.5 105 103.3 3 1 0 0 0 0 0 3 15.3 1 15 3 7 3 79 55 2 24.8 0
29.2 42 103.8 105 2 1 0 1 0 0 1 2 18.8 1 5 2 7 1 44.6 82 2 22.4 60
20 42.3 103.5 97.8 3 1 0 0 0 0 0 4 11 1 21.3 2 6 2 55.2 85 1 26.3 73
53.9 0 100 85 3 1 0 0 0 0 0 1 1 1 27.3 2 2 2 42.1 77.3 1 13.1 70
72.8 20 105 100 3 1 0 0 0 0 0 4 8.5 1 0 3 6 2 56.6 82.5 2 48.5 38
75 60 105 100 3 1 0 0 0 0 0 4 6.4 1 0 3 6 3 56.6 82.5 2 51.1 38
13.3 -2.5 106 104.5 1 1 0 1 0 0 0 3 15.4 1 3.4 2 6 2 26.7 55.5 2 49.7 50
36 57 106.8 109 2 1 0 0 0 0 0 2 25 1 0 1 7 3 27 53.8 2 13.1 35
17 20 102 100 3 1 0 0 0 0 0 3 9.4 1 0 3 7 1 71 77.3 2 56.9 43
31.9 40 110.8 125 1 1 0 0 1 0 0 1 11.4 1 0 1 4 2 42.9 75.3 2 28.6 50
18.8 41.3 103.8 100 1 1 0 0 0 0 1 3 18.2 0 6.5 2 4 2 71.6 77.7 2 17.8 90
13 15.3 112.3 105.3 2 0 1 0 0 0 0 4 11.9 0 7.9 1 8 2 53.3 57.8 1 17.2 30
18.4 3.8 101 112 2 1 0 0 0 0 0 2 6.3 1 10 2 6 2 50.6 66.8 1 59.6 54
24.7 10 102.5 101.8 3 0 1 0 0 0 0 4 10.4 0 4.6 3 7 1 61.8 73 3 34.7 55
30.3 22.3 112.3 88.5 3 0 1 0 0 0 0 5 10.4 0 3.5 3 6 2 65.5 60.5 3 26.9 0
20.4 60 100 95 2 0 0 0 0 0 0 2 6.4 0 0 2 7 2 82.6 82 2 29.9 70
46.3 9.3 85 97.3 3 1 0 0 0 0 0 1 25 0 12.3 1 7 2 27 62.5 2 130.2 30
59 10.8 101.5 92 3 1 0 0 0 0 0 1 5.9 1 8.5 2 5 3 48.6 51.8 2 140 30
50.8 16.3 105.3 90 3 1 0 1 0 0 0 1 8.5 1 1.3 3 6 3 47.1 70.5 3 60.6 20
53.5 0 95 100 2 1 0 0 0 0 0 1 1.6 1 0 2 6 3 46.3 83.8 2 70.6 60
37.2 -2.2 103.8 100 2 1 0 0 0 0 0 3 9.5 1 0 3 7 2 37.8 79 2 23.3 50
14.5 10 103 115 3 1 0 1 0 0 0 3 1.3 1 0.3 3 6 2 42.8 84.6 2 24.6 69
16.8 15.3 103.5 100 3 1 0 0 0 0 0 4 11.5 1 15 3 6 2 49.6 64.3 2 41.5 55
16 5 100 100 1 0 1 0 0 0 0 2 10 0 0 2 6 2 50.8 68.5 1 33.8 50
22.3 15 108 108 3 1 0 0 0 0 0 3 6.4 1 3.5 3 7 3 43.3 84 2 39.1 63
27.9 60 111 108 1 0 0 0 0 0 0 3 2.2 0 0 1 4 3 53 80.8 3 55.3 78
18.2 70 114.3 110 1 0 0 0 0 0 0 3 2.5 0 7.5 1 4 3 54.6 93.8 2 37.1 78
26 17.5 103.8 102.5 2 0 1 0 0 0 0 1 16 0 8.8 2 7 2 44.9 62 3 17.9 60
21.7 10.8 103.8 100 2 0 1 0 0 0 0 2 21.2 0 10 2 7 1 44.6 66.8 3 19.3 60
24.9 40 103.8 105 3 1 0 0 0 0 1 2 15.7 0 13.8 2 7 2 44.6 76.3 3 16.2 60
15.8 30 109.3 110.3 3 0 1 0 0 0 0 4 10.6 0 1 3 6 2 50.7 40 2 34 50
26.8 26.3 103 105 2 1 0 0 0 0 0 1 3.5 1 0 3 4 1 72.6 96.3 2 34.8 40
64.3 53.8 105 100 2 1 0 1 0 0 0 1 9.6 1 0 2 6 3 47.9 70.5 2 44.3 50
75 67 105 105.5 3 1 0 0 0 0 0 1 2.2 1 0 3 6 2 41.5 102.4 2 14.1 80
22.3 35 120 115 2 0 0 0 0 0 0 1 8.1 0 7.5 1 6 2 37.5 55.5 1 35.9 0
50 56.3 105 105 3 1 0 1 0 0 1 2 9.9 1 0 2 6 3 47 51.8 2 32.2 50
18.8 52 125 125 2 1 0 0 0 0 0 1 13.3 0 15 1 4 3 66.8 77.5 3 20.5 0
10.3 -5 100 100 1 0 1 0 0 0 0 3 9.5 0 0 2 7 2 50.5 66 2 32 50
17.4 0 100 100 2 1 0 0 0 0 0 2 3.7 1 0 2 6 2 33.3 87.5 1 27.5 90
50.3 56.3 105 88.8 2 1 0 0 0 0 0 2 9.4 1 52.5 3 3 3 38 71.8 2 35.6 50
19.5 4 105.3 109.5 3 1 0 1 0 0 0 2 6.1 1 0 3 7 1 20 48 1 140 10
22.3 20 100 110 1 1 0 0 0 0 1 1 6.4 1 5 2 6 2 49.8 66.3 1 32.4 60
18 40 125 125 3 0 1 0 0 0 0 2 8.4 0 0 2 5 2 50.4 49.3 2 38.1 50
22 5 115 110 3 0 1 0 0 0 0 3 6.8 0 0 2 6 3 50.5 44 2 39 50
11.5 30 100 100 1 0 1 0 0 0 0 2 10.6 0 45 2 7 1 20 43.8 2 21.7 0
4.2 0 108.5 104.5 2 0 1 0 0 0 0 4 4.3 0 0 2 8 2 52.9 86.5 2 33.7 70
4.5 48 107.8 105 1 0 0 0 0 0 0 1 4.3 0 0 2 5 1 48.3 90 2 22.2 0
10.2 28.8 110 100 1 1 0 0 0 0 0 2 25 1 10.8 1 7 2 68.3 86.3 1 35 31
9.5 -3.5 100 102 2 0 1 0 0 0 0 2 10.6 0 0.5 1 7 1 51.6 42.5 2 27.6 80
75 75 103 111.3 3 1 0 1 0 0 0 1 3.5 1 0 2 6 2 58.9 72.8 2 10 85
6.3 28.3 102.5 100 2 1 0 0 1 0 0 3 12.9 1 2 2 7 2 47.2 51 2 49.2 20
32.8 26 100.8 100 2 1 0 0 1 0 0 3 14.3 1 0 2 7 2 47.8 58.8 3 34.9 30
44.5 32.5 107.8 100.5 3 1 0 0 0 0 0 2 10.4 1 0.6 3 5 2 48 76.3 1 28.1 0
11.5 28 101.8 100.5 1 1 0 0 0 0 0 3 9 1 2.1 2 6 2 42.9 82.3 2 29.1 69
3.3 69 116.3 125 3 1 0 0 0 0 0 4 2.9 1 0 1 7 1 50.2 83 1 66.7 42
26 24.8 105 100 3 1 0 1 0 0 0 2 9.9 1 0 2 6 3 50.3 56.8 2 43.9 50
11.1 -8.5 98.5 108 1 0 0 0 0 0 0 2 17 0 0.9 2 6 1 68.6 104 1 40 0
2.1 40 103 102.3 3 0 1 0 0 0 0 5 7.8 0 20 3 6 3 31 77 2 13.9 0
18.2 -3.2 93.8 100 2 0 1 0 0 0 0 2 5.9 0 4.5 3 6 3 41.2 67.3 1 13.4 80
29.8 20 100 95 3 1 0 0 0 0 0 2 10.7 1 5 2 6 2 40.7 70 3 32.6 65
47.5 0 114.5 100 1 1 0 0 0 0 0 5 25 1 3.8 2 8 2 63.3 40 2 25.6 42
25.5 4.3 95 110 1 1 0 0 0 0 0 1 9.8 1 1.5 1 7 1 50.5 81 2 38.8 50
33 27.3 100 100 3 0 1 0 0 0 0 2 2.1 0 0 3 6 2 81.2 88.5 2 31.6 75
8.8 0 101.3 105 1 0 1 0 0 0 0 4 1 0 0 2 6 2 33.9 88.3 1 10 80
35 47.5 104.3 98.8 1 1 0 0 0 0 0 1 3.8 1 0 2 2 2 42.8 83.5 2 23.2 0
26.8 27.5 100.5 91 1 0 1 0 0 0 0 2 6.6 0 0.8 1 8 2 46.7 90.2 2 43.4 73
15.5 15.5 85 106.3 1 1 0 0 0 0 0 1 5.9 1 7.8 2 7 2 82.1 64 1 21.6 0
24.3 45 105.8 106.3 1 1 0 0 0 0 0 1 5.8 0 10 2 7 2 82.4 79.3 2 24.6 0
10.2 46.3 108.8 100 1 1 0 1 0 0 0 2 10 1 0.3 1 6 3 41.3 55 1 15.9 55
20.4 2.5 100.3 100 3 1 0 0 0 0 1 1 2.8 1 6 2 6 3 58 79 2 132.6 5
27.9 -15 109.4 98.5 2 1 0 1 0 0 0 3 6 1 7.9 1 6 2 45.7 100 1 40.8 60
10.2 20 100.5 100.8 2 1 0 1 0 0 0 4 6.5 1 1.5 2 7 2 59.9 87 3 27.2 70
11.3 53.8 117.5 109.3 3 0 0 0 0 0 0 4 25 0 70 1 5 2 88 48.9 2 68.2 0
12.4 -3 100 110 2 0 1 0 0 0 0 2 2.6 0 11.8 2 6 2 52.9 80.5 1 31.7 52
20 75 105 100 3 0 1 0 0 0 0 4 1 0 0 2 6 2 64.6 74.4 3 21 71
17.5 14.5 103.5 96.8 2 1 0 0 0 0 0 2 3.5 1 3 2 6 2 41.9 87.5 1 22.5 50
10.4 -8.7 106.8 107.5 2 1 0 0 0 0 0 1 4.9 1 0 2 1 1 36 87.5 1 20.8 75
58.8 75 100 98.3 2 0 1 0 0 0 0 1 4.8 0 0 2 2 2 44.2 90 1 49.1 65
22.2 26 108 108 3 1 0 0 0 0 0 2 11.1 1 0 3 5 1 25.4 77.3 1 34.8 64
25.8 -7.5 101.3 104 1 1 0 0 0 0 0 1 17.8 1 5 2 6 1 20 42.5 2 38.2 0
37.5 8.8 103.5 103.8 2 0 1 0 0 0 0 1 9.7 0 0 2 6 2 53.2 88.5 2 10 0
58.6 60 110.5 102 2 1 0 0 0 0 1 2 11.2 0 18.5 3 7 3 56.2 77.8 2 36.9 0
24.8 61.8 102.3 97.3 2 0 1 0 0 0 0 2 4.5 0 0 2 6 2 65 87.5 1 16.8 54
11.4 0 110.8 102.5 2 1 0 0 0 0 1 3 18.6 1 3 2 7 2 64.4 81.1 2 14.3 80
16.5 8.8 98.5 103.8 2 0 1 0 0 0 0 3 15.2 0 6.4 2 6 1 73 72.3 2 38.1 70
1 0 100 99 1 0 0 0 0 0 0 4 4.7 0 0 2 7 2 70.1 77 2 16.7 20
12.8 0 106.3 115 2 1 0 1 0 0 0 1 7.9 1 0 2 3 2 40.3 78.5 2 35.2 0
9.1 0 100 100 2 0 1 0 0 0 0 3 1.2 0 7 3 5 1 54.2 93.6 1 48.9 90
17.3 -25 103.8 100 2 1 0 0 0 0 1 1 9.2 1 0 1 6 2 22.6 69.3 2 16.6 0
20.6 15.5 102 103.5 3 1 0 0 0 0 0 3 3 1 0.8 3 7 3 61.1 69.5 3 15.1 95
12.8 79.3 125 125 2 0 0 0 0 0 0 1 25 0 65 2 4 2 88 41.1 2 138.2 0
9.1 28.8 106.3 100 3 1 0 0 0 0 1 5 25 1 10.4 2 8 2 24.6 85 2 47.3 0
18.7 6.8 99 101.8 2 1 0 0 0 0 0 1 11.6 1 3 2 4 2 58.6 54.5 2 57.7 0
37 31 103.3 100 2 1 0 0 0 0 0 2 8.6 1 4.5 2 6 2 59 65.7 2 76.9 0
4.3 -25 108.8 108 2 1 0 0 0 0 0 2 14.2 1 0 1 6 1 56.4 82.5 2 46.5 38
14.5 -25 110 108 3 1 0 0 0 0 0 1 8.9 1 0 2 6 1 56 82.5 2 47.6 38
21.7 0 100 100 2 0 1 0 0 0 0 2 4.6 0 0.8 2 6 2 51.8 72.8 1 27.3 75
15.8 26.3 101.3 102 1 0 0 0 0 0 0 2 8.8 0 13.8 2 6 2 67.1 40 1 57.6 40
8.4 16 102.5 103 1 0 0 0 0 0 0 3 10.6 0 3.1 1 6 2 48 87.3 1 33.9 0
9.2 38.3 104 100 2 0 1 0 0 0 0 3 9.1 0 3 2 6 2 64.6 77.5 2 37.7 57
16.8 10 92.3 106.3 2 1 0 0 0 0 0 1 5.9 1 6 2 7 2 82.3 56.3 1 23.4 0
22 0 100 110 2 0 1 0 0 0 0 2 2 0 0 2 6 3 38.9 58 1 11.4 86
2.4 7 101 100 1 0 1 0 0 0 0 4 8.5 0 0 1 7 2 49.2 92.8 2 25.4 30
8 10 100 100 1 1 0 0 1 0 0 2 4.8 1 5 2 3 2 54.4 76.3 1 24.8 60
6.9 0 100 114 2 0 1 0 0 0 0 2 2.2 0 0 2 5 2 34 88 1 10 80
12.6 13.8 100 114 1 0 1 0 0 0 0 3 1.6 0 0 2 6 2 34 88 1 38.5 80
10.6 -5 106.3 104.5 2 1 0 0 0 0 0 3 6.8 1 0.8 3 6 2 54.4 94 3 27.9 67
7.9 -5 103 100 2 1 0 0 1 0 0 2 6.9 1 2 2 5 2 53.5 104.1 1 17.7 60
13.3 10 111.8 122.5 2 1 0 0 0 0 0 2 19.9 1 0 2 7 2 54.2 40.5 1 29.3 0
8.5 10 112 108 2 0 1 0 0 0 0 4 11.2 0 0 3 7 3 47.7 70.8 1 17.8 25
9.6 20 102 103 3 1 0 0 0 0 0 2 6.5 0 46.3 2 4 3 65.4 76.8 1 23.4 60
38.3 -6.2 100 97.5 3 1 0 0 0 0 0 3 13.2 1 0 3 4 3 71.5 88.9 2 50.4 0
38.9 25 102.5 88.3 3 1 0 1 0 0 0 3 4.4 1 2 3 6 2 40.2 82 2 38.5 75
16.5 0 100 106.3 1 0 0 0 0 0 0 1 1 0 0 1 1 1 71.9 90 2 140 75
32.2 51 107.3 98 3 0 0 0 0 0 0 3 5.3 0 4.8 3 6 3 53.2 92.8 3 32.6 0
21.5 40 108.8 110 1 0 0 0 0 0 0 3 24.8 0 10 1 6 3 62.7 86.3 2 33 55
18.9 50.5 102 97.8 2 1 0 0 0 0 0 2 4.3 1 27.5 2 2 2 46.2 66.3 1 43.2 42
16 -16.2 100 100 2 0 1 0 0 0 0 2 3.4 0 0 2 2 2 54.1 61.3 1 10 0
14 -17.5 100 100 3 0 0 0 0 0 0 4 4.9 0 11.3 3 5 2 71.2 81.5 2 17.4 74
13 20 100 97.8 1 0 0 0 0 0 0 2 3.3 0 5.8 1 7 2 61.5 82.5 1 56.2 80
11.3 13 100 100 2 0 0 0 0 0 0 2 2.9 0 0 3 6 2 41.1 60.5 2 39.2 70
31.5 -25 93.8 100 1 0 1 0 0 0 0 2 1 0 9 2 6 2 37.1 67.3 1 66.4 70
56.5 15.8 101.3 85 3 1 0 1 0 0 0 1 2.2 1 0 2 6 1 66.7 75.8 3 91.9 0
6.2 25 113.8 103 1 0 1 0 0 0 0 3 3.7 0 0 2 6 2 41.5 68.3 2 22.5 80
73.2 8.8 100 107 3 1 0 1 0 0 1 1 1 1 0.4 2 1 2 53.6 89.3 1 51.4 0
11.9 26 101.5 100 1 1 0 0 0 0 0 4 2.3 1 0 1 6 2 48.8 93.4 1 27.1 80
9.2 40 101.8 95 1 0 1 0 0 0 0 2 1.5 0 33.8 2 3 3 38.5 83.5 2 20.4 0
17.3 0 100 94 2 0 0 0 0 0 0 2 2.4 0 0 2 6 2 66.4 97.1 2 82.8 0
35.3 7 100 92.5 3 1 0 1 0 0 0 1 1.2 1 1.3 2 4 2 62.7 66.8 2 113.2 50
3.5 15 100 102.5 3 0 0 0 0 0 0 4 3.1 0 1.3 3 6 2 25.7 72.5 2 17.4 0
33.5 15 100.8 98.8 2 0 0 0 0 0 0 3 1 0 5 2 3 1 27.4 68.3 2 23.1 0
75 0 101.3 98.8 2 1 0 0 0 0 0 1 1.1 1 0 2 2 3 32.6 77.8 2 36.4 92
44.3 7.5 105 100 3 1 0 0 0 0 0 3 2.5 1 1.8 3 6 3 33.7 77.8 1 51.4 92
31 85 107.5 85.8 3 0 0 0 0 0 0 2 5.1 0 0 3 6 1 60.8 87 2 14.7 55
7.9 0 100 103 1 0 1 0 0 0 0 4 2.8 0 0 2 6 2 29.9 81.1 2 18.4 90
4.9 -18.7 100 107 2 1 0 0 0 0 1 1 3.6 1 0 2 1 2 54.4 85.3 1 52.7 0
15.1 19.2 100 99 2 1 0 0 0 0 0 4 6 1 9 3 7 2 33 73.5 1 22.7 58
4.2 0 108.5 104.5 2 0 1 0 0 0 0 4 5.1 0 0 2 8 1 55.3 86.5 2 25.4 70
42.3 20 103.3 103 3 1 0 0 0 0 0 2 4.9 1 0 3 7 3 51.1 72.3 2 51.3 10
71.3 65.8 112.5 103 3 1 0 0 0 0 0 1 21.4 1 0 3 7 3 56.3 82.5 3 14.6 0
48.3 30.8 103.3 102 2 1 0 0 0 0 0 2 8.2 1 0.5 3 8 3 55.3 77.5 2 31.7 6
33 10 102 105.8 3 1 0 1 0 0 0 2 1.8 0 0 3 4 2 20 78 1 28.8 0
22.9 19 100 110.8 2 1 0 0 0 0 1 2 6 1 35.3 2 6 2 50.6 66.5 1 69.9 70
11.2 25.3 102.2 103 2 0 1 0 0 0 0 1 2 0 0 2 4 2 76.7 63.3 2 33.4 70
48.6 11.8 98 93 1 0 1 0 0 0 0 1 5.4 0 2 1 5 3 38.9 53.6 3 27.5 83
25.8 15 100 103 3 1 0 1 0 0 0 1 5.2 1 1.3 2 7 1 38.3 83.5 1 37.1 75
15 9.6 105.8 99 2 1 0 0 0 0 0 3 8.8 1 10 3 7 2 46.7 73.5 2 25.6 50
3.7 0 100 100 3 0 1 0 0 0 0 5 12.4 0 9 2 6 2 74.9 72.3 2 35.3 65
8.8 0 100 100 2 0 1 0 0 0 0 5 8.4 0 9 2 6 2 74.9 70.5 2 31.1 65
38.2 40 110.5 110.5 1 0 1 0 0 0 0 3 4.3 0 60 1 4 2 54.7 92.8 2 28.5 0
18.1 26 100 110 1 1 0 1 0 0 0 1 1 1 5 1 2 2 52.9 83.3 3 37.9 90
14.8 0 100 102 1 0 1 0 0 0 0 3 11.6 0 9 2 6 2 54.1 94.5 1 14.8 35
18 0 105 99 2 0 1 0 0 0 0 2 1 0 0 2 2 2 57.3 96.1 2 140 20
47.8 85 110 85 1 1 0 0 0 0 0 1 8.8 1 6 2 6 2 67.1 55.8 3 32.5 0
68.3 50 115 100 3 1 0 1 0 0 0 1 6.7 1 0 3 5 3 41.2 77 1 29.4 80
57.5 24 100 100 2 1 0 0 0 0 0 1 6.9 1 0 2 4 2 42.3 72.5 1 21.6 95
10.3 0 101.3 100 2 0 0 0 0 0 0 1 2.2 0 0 2 3 2 32.5 68.5 2 30.7 0
36.6 30 100 95 2 1 0 0 0 0 0 2 7.4 1 0 2 6 2 49.3 78.6 3 58.9 71
12 40 104.3 106 2 0 0 0 0 0 0 4 7.8 0 3.8 3 6 3 58.2 77.5 3 24.6 0
37.7 -2.5 104 101.5 1 0 0 0 0 0 0 1 10.8 0 0 1 7 2 63.7 101.3 1 44.6 0
6.4 0 100 102.3 1 0 1 0 0 0 0 4 3 0 0 2 6 2 28.7 83 3 20.7 90
7.5 37 105 100 2 0 0 0 0 0 0 3 5.5 0 0 2 6 2 60.6 72.3 2 31.6 70
5.2 -2.5 95.3 91.5 1 0 0 0 0 0 0 4 5.8 0 0 2 6 2 83 71.9 2 17.7 50
42.3 57.5 107.5 110 3 0 1 0 0 0 0 2 25 0 0 3 8 3 63 68.8 2 36.9 0
13.8 -15 105 100 2 1 0 1 0 0 0 3 21.3 1 0 1 8 3 67.2 58.5 2 30.1 0
5 -3.7 105 100 1 1 0 0 0 0 0 2 25 1 3.5 2 6 2 45.9 80 1 33.6 80
9.3 48.3 105 99.8 2 0 1 0 0 0 0 3 1.3 0 0 3 6 3 43.8 83 2 11.2 91
12.3 6 100 102.8 1 0 1 0 0 0 0 2 9.1 0 1.4 2 6 2 67.4 86.8 1 50.4 45
2.1 54.5 100 100 1 0 0 0 0 0 0 5 5.3 0 10 2 6 2 74.9 88.8 2 17.5 100
9.7 30 105 100 3 0 1 0 0 0 0 4 3.9 0 10 3 7 2 60.6 87 2 11.1 94
42.5 70 106 105.5 3 1 0 1 0 0 0 1 2.9 1 0 2 5 2 50 67.5 2 140 30
58.3 59.8 109.8 103.8 3 0 0 0 0 0 0 2 2.6 0 2.8 3 7 2 27 87.1 2 56.2 75
20.8 30.3 101.5 85 3 1 0 0 0 0 0 5 25 1 13.8 3 8 2 60.2 88.7 2 61.6 0
27 46.3 101.8 101.8 3 1 0 0 0 0 0 2 4.6 1 0.3 2 6 2 77.9 72.8 1 27.3 20
5.3 36 101.8 85 3 0 0 0 0 0 0 2 1.8 0 0 1 6 2 45.8 85 1 25.9 69
37 27.5 106.3 100 2 1 0 1 0 0 1 1 7 1 0 2 7 2 51.8 86.8 2 26.2 0
28.2 45 99.6 96.5 3 1 0 0 0 0 0 2 12 1 13 3 7 2 46 82.3 1 30.8 0
12.5 60.3 101 90 3 0 1 0 0 0 0 2 8 0 0 2 7 2 29.6 83.8 2 25.9 0
24.8 0 101 100 2 1 0 1 0 0 0 2 9.4 1 8.8 2 6 2 41.4 72.4 2 24.5 47
70.5 15 105.8 101.3 3 1 0 0 0 0 0 1 4.7 1 6 3 6 3 58.5 84.8 2 25.5 25
9.8 5 103 103.3 1 0 1 0 0 0 0 2 10.8 0 8.8 1 6 1 52.1 77.5 2 25 30
2.4 17.8 96 100 2 1 0 1 0 0 0 3 6.5 1 2.5 2 6 2 43.2 68 1 37.6 40
75 78.5 100.5 93.3 3 1 0 1 0 0 0 1 1.4 1 0 2 3 2 28.1 59.5 3 20.2 0
18.1 58 105.8 105.8 3 1 0 0 0 0 0 5 8.6 1 9.5 3 7 2 25.3 82 2 16.5 34
10.1 24 100.8 102 1 1 0 0 0 0 0 4 9.8 1 13.8 2 7 3 54.6 85 1 25.2 33
17.5 75 110 105 3 1 0 1 0 0 0 3 11.8 1 3 2 6 2 28.9 79.8 2 31 60
18.3 -4.2 100.8 97.3 1 0 1 0 0 0 0 2 1 0 0 2 6 3 36.7 90.4 1 17.1 75
32 0.5 103.8 98.8 1 1 0 0 0 0 0 1 5.8 1 2 2 4 2 32.5 71.4 3 33.7 0
11.5 40 99.3 101.8 3 0 1 0 0 0 0 3 5.4 0 11 2 7 2 65.7 69 1 15.9 100
50 40.8 102 100 3 1 0 1 0 0 0 2 3 1 0 3 7 3 50.5 62.8 3 28.3 80
25.8 59.5 100 100 2 1 0 1 0 0 0 3 3.6 1 14.3 3 6 3 68.4 83.3 1 23.7 39
26 40 90 90 1 1 0 0 0 0 0 2 8.7 0 17.5 1 6 3 74.4 58.3 1 23.1 0
24.2 4.3 108.8 100 1 0 1 0 0 0 0 2 25 0 58.3 2 7 2 67.5 72.5 2 42.9 40
4.8 0 100 101 2 0 0 0 0 0 0 4 19.1 0 0.3 1 8 2 63.7 87.8 2 21.6 80
43.1 60 100 98.8 2 0 0 0 0 0 0 1 1.5 0 0 3 6 3 59.4 69 2 50.2 84
8 0 100 99.8 2 1 0 0 0 0 0 3 1.2 1 0 2 6 3 24 100 2 140 0
38.5 60 105.8 110 3 0 1 0 0 0 0 2 2.9 0 10 3 4 3 53.1 87.5 2 23.1 80
12.2 0 100.8 100 2 0 1 0 0 0 0 2 1 0 0 2 8 1 50.9 87.5 3 31.8 15
14.5 47.5 108 102.3 3 1 0 1 0 1 0 3 9.7 1 9 2 7 3 26.3 52.4 2 55.9 60
38.5 80 106.8 102 3 1 0 1 0 0 0 2 12.1 1 0 2 6 2 36.2 79.8 2 26 67
19.2 19 103.8 107.3 2 0 1 0 0 0 0 1 2.4 0 0 2 5 2 49.3 73 2 44.9 73
29.2 25.3 102.5 100 2 0 1 0 0 0 0 1 1.7 0 0 2 4 2 56.2 87.5 2 91.6 72
12.2 30 105 110.3 2 0 0 0 0 0 0 2 6.5 0 2 2 6 2 29.8 63.5 1 28.3 40
20.8 30 103.8 105.3 1 0 0 0 0 0 0 3 3.7 0 10 2 2 2 56.1 65.3 1 28.1 40
26 11.3 109.5 99.8 3 0 1 0 0 0 0 2 7.5 0 0 2 6 3 46.7 72.6 1 33.1 40
12.5 0 125 120 1 0 0 0 0 0 0 1 2.4 0 0 1 6 2 61.3 44.8 1 37 60
14.3 31.3 110 100 2 0 0 0 0 0 0 4 1.8 0 0 3 7 2 38.3 76.5 2 24.2 78
41.3 17.5 112.5 125 2 1 0 1 0 0 1 1 3.6 1 0 2 5 2 54.1 90 2 36 0
54.8 80.3 100 93.5 2 1 0 1 0 0 0 1 1.5 1 0 1 6 3 44.3 84.3 1 59 50
36.8 50 100 104.5 2 1 0 1 0 0 0 2 2 1 0 3 6 3 45.2 73.3 1 37.6 50
20.7 12 102.6 105 2 0 1 0 0 0 0 2 2.9 0 0 1 6 2 52.8 66 1 48.2 68
21.8 47.5 109.3 109.3 1 1 0 0 0 0 1 2 14.2 1 19.5 2 7 2 69.2 61.8 2 24.5 0
9.5 0 100.5 102 3 1 0 0 1 0 1 3 7.1 1 10.3 3 6 3 53.8 63.8 2 22.4 45
8.2 6.3 101 107.5 1 0 0 0 0 0 0 3 3.6 0 1.3 2 6 2 57.9 77.8 2 39.7 74
27.3 35 105.8 110.8 2 0 1 0 0 0 0 3 6.8 0 0 2 4 2 43.3 75.8 2 26.1 76
15 40 98.8 95 1 1 0 1 0 0 0 3 7 1 0 1 6 2 45 100 1 35.5 0
50 5 100 100 2 0 1 0 0 0 0 1 7.8 0 0.5 2 7 2 27.1 88.3 2 22.6 70
15.6 16.3 98.5 87 2 1 0 0 0 0 1 3 14 1 4.5 3 6 3 62.9 73.8 3 30.9 70
4.2 -10 99 112.5 1 0 1 0 0 0 0 2 3.3 0 0 2 6 1 37.8 79.5 1 27.7 65
52.8 29 116.3 100.8 3 1 0 1 0 0 0 3 2.1 1 0 2 6 3 55.8 93.5 2 40.1 46
60.5 36.5 111 99.8 3 1 0 0 0 0 1 2 3.4 1 15 2 6 3 55.8 93.5 2 34.9 46
60 16.5 114.3 99.8 3 0 1 0 0 0 0 2 3.1 0 21.3 2 6 3 55.8 93.5 2 30.5 46
7.9 8 103.3 100.3 2 1 0 1 0 0 1 3 14.8 1 2 2 7 2 74.5 85.9 2 27.4 70
58.2 26.3 101.3 109.3 2 1 0 0 0 0 0 1 4 1 0 2 6 2 46.3 87 1 24.7 0
41 30 100 95 2 1 0 0 0 0 0 2 5.1 1 1.5 2 7 2 52.5 80.3 3 32.3 71
